Date,Store ID,Product ID,Category,Region,Inventory Level,Price,Discount,Weather Condition,Holiday/Promotion,Seasonality,Competitor Pricing,Demand Forecast,Units Sold,Units Ordered
18-09-2048,1018,2895,Beauty,South,317,2955.33,0,Rainy,Yes,Winter,3041.83,32,19,33
19-09-2048,1022,2733,Home,North,105,493.55,0.1,Rainy,Yes,Winter,465.18,123,67,131
20-09-2048,1004,2544,Beauty,East,493,1934.04,0.42,Sunny,Yes,Summer,1998.04,154,122,179
21-09-2048,1045,2870,Electronics,South,56,2534.77,0.06,Cloudy,No,Monsoon,2399.01,68,52,79
22-09-2048,1032,2696,Beauty,North,426,1782.17,0.08,Cloudy,Yes,Festive,1649.31,129,125,120
23-09-2048,1039,2483,Home,West,365,2365.37,0.5,Cloudy,No,Winter,2156.79,209,156,168
24-09-2048,1017,2077,Beauty,East,78,2062.92,0.26,Sunny,Yes,Winter,2106.57,168,78,163
25-09-2048,1002,2669,Home,North,467,660.71,0.01,Rainy,Yes,Winter,648.85,171,105,163
26-09-2048,1028,2958,Electronics,West,89,1469.04,0.24,Sunny,Yes,Monsoon,1506.56,111,89,95
27-09-2048,1027,2211,Electronics,East,360,643.48,0.38,Rainy,Yes,Monsoon,579.37,168,160,168
28-09-2048,1014,2236,Electronics,North,360,2895.53,0.4,Cloudy,No,Monsoon,2811.84,196,114,176
29-09-2048,1020,2011,Clothing,West,425,2774.63,0.2,Sunny,Yes,Summer,2589.47,194,165,206
30-09-2048,1032,2677,Electronics,South,440,2260.73,0.09,Cloudy,No,Summer,2317.03,208,119,246
01-10-2048,1024,2355,Clothing,East,207,2719.44,0.26,Sunny,No,Monsoon,2605.65,210,161,194
02-10-2048,1011,2771,Beauty,South,375,1881.71,0.07,Rainy,No,Winter,1926.71,95,64,89
03-10-2048,1014,2578,Electronics,South,306,1348.65,0.43,Sunny,No,Festive,1317.6,79,78,67
04-10-2048,1014,2122,Beauty,North,337,1614.56,0.03,Cloudy,No,Monsoon,1684.69,60,47,58
05-10-2048,1045,2273,Beauty,East,232,1051.97,0.17,Rainy,No,Festive,951.83,77,57,66
06-10-2048,1044,2193,Beauty,East,77,895.97,0.19,Sunny,No,Summer,896.21,116,63,135
07-10-2048,1036,2310,Clothing,North,346,2481.54,0.17,Rainy,No,Festive,2618.1,125,123,100
08-10-2048,1008,2257,Home,East,165,2847.92,0.02,Sunny,No,Festive,2583.16,105,84,115
09-10-2048,1045,2947,Electronics,West,50,2244.23,0.47,Sunny,Yes,Festive,2287.75,165,50,177
10-10-2048,1025,2779,Beauty,South,107,1132.24,0.42,Rainy,Yes,Monsoon,1214.08,73,46,58
11-10-2048,1049,2925,Clothing,West,263,1348.94,0.23,Rainy,No,Winter,1236.5,208,147,181
12-10-2048,1049,2130,Electronics,South,251,788.5,0.28,Rainy,No,Winter,812.02,178,145,170
13-10-2048,1023,2280,Electronics,West,381,832.45,0.03,Sunny,No,Monsoon,792.9,49,45,56
14-10-2048,1040,2695,Beauty,North,48,1491.16,0.15,Sunny,Yes,Summer,1557.35,51,36,56
15-10-2048,1009,2412,Electronics,North,153,1640.07,0.09,Sunny,Yes,Winter,1803.69,173,138,149
16-10-2048,1040,2285,Beauty,West,43,1921.19,0.18,Rainy,Yes,Winter,1916.33,78,43,86
17-10-2048,1045,2684,Home,South,471,2212.18,0.03,Rainy,No,Winter,2074.84,119,59,100
18-10-2048,1025,2196,Home,West,175,540.86,0.37,Rainy,No,Winter,588.24,163,100,191
19-10-2048,1010,2317,Beauty,West,317,1918.86,0.16,Cloudy,No,Festive,2046.91,102,100,85
20-10-2048,1015,2798,Electronics,North,209,1084.38,0.31,Cloudy,No,Festive,1144.17,94,81,105
21-10-2048,1040,2792,Clothing,South,443,236.99,0.22,Sunny,No,Summer,232.59,110,77,107
22-10-2048,1039,2935,Beauty,West,98,1490.6,0.11,Rainy,Yes,Monsoon,1437.17,206,98,208
23-10-2048,1038,2349,Beauty,South,142,854.61,0.31,Cloudy,No,Summer,847.71,77,58,70
24-10-2048,1004,2532,Beauty,East,202,1940.65,0.39,Rainy,No,Festive,2125.38,81,44,79
25-10-2048,1033,2628,Home,North,342,934.92,0.4,Sunny,Yes,Winter,989.97,149,148,162
26-10-2048,1010,2854,Home,North,257,2506.93,0.06,Rainy,No,Monsoon,2481.48,156,142,183
27-10-2048,1034,2919,Beauty,East,149,1651.61,0.17,Rainy,No,Summer,1588.49,139,105,154
28-10-2048,1002,2267,Home,West,402,2421.26,0.1,Cloudy,No,Festive,2395.53,118,61,105
29-10-2048,1047,2948,Home,West,361,402.95,0.47,Rainy,Yes,Summer,391.02,155,100,178
30-10-2048,1004,2605,Electronics,East,373,806.45,0.11,Rainy,No,Summer,826.25,32,26,33
31-10-2048,1036,2396,Electronics,West,377,1807.75,0.35,Sunny,No,Festive,1988.3,118,83,103
01-11-2048,1034,2750,Home,East,369,748.58,0.1,Cloudy,No,Winter,725.11,109,88,106
02-11-2048,1034,2161,Clothing,South,106,2225.32,0.31,Rainy,No,Winter,2124.77,198,106,194
03-11-2048,1018,2003,Home,West,50,1364.45,0.44,Cloudy,No,Summer,1347.29,106,50,124
04-11-2048,1044,2327,Electronics,East,47,287.52,0.09,Sunny,Yes,Festive,281.25,66,47,59
05-11-2048,1005,2826,Clothing,West,262,2999.98,0.04,Cloudy,No,Winter,2740.3,120,104,119
06-11-2048,1027,2171,Clothing,West,111,1007.95,0.26,Cloudy,Yes,Monsoon,923.96,112,65,101
07-11-2048,1019,2357,Electronics,North,407,2769.3,0.32,Rainy,Yes,Summer,2663.65,165,104,149
08-11-2048,1016,2908,Electronics,South,25,2780.93,0.22,Rainy,No,Winter,2732.97,49,25,50
09-11-2048,1035,2024,Home,South,259,1458.6,0.11,Cloudy,Yes,Winter,1580.56,207,180,208
10-11-2048,1041,2241,Clothing,North,248,2928.48,0.29,Cloudy,No,Monsoon,2810.42,63,42,58
11-11-2048,1038,2986,Electronics,South,125,2439.6,0.17,Cloudy,No,Summer,2670.89,215,125,185
12-11-2048,1028,2757,Beauty,East,452,1680.33,0.38,Rainy,Yes,Summer,1575.15,174,148,163
13-11-2048,1011,2015,Clothing,East,357,2625.4,0.1,Sunny,No,Monsoon,2662.46,58,56,63
14-11-2048,1047,2117,Electronics,East,256,660.63,0.48,Rainy,Yes,Festive,657.83,164,157,190
15-11-2048,1000,2662,Electronics,West,49,1495.02,0.37,Cloudy,Yes,Summer,1637.8,205,49,213
16-11-2048,1018,2483,Home,South,283,1710.54,0.34,Cloudy,Yes,Winter,1792.08,140,96,148
17-11-2048,1037,2353,Home,East,96,2607.67,0.06,Sunny,No,Winter,2484.03,192,96,221
18-11-2048,1038,2890,Clothing,East,252,2357.54,0.28,Rainy,No,Winter,2523.37,144,90,125
19-11-2048,1014,2592,Beauty,East,149,737.34,0.11,Cloudy,No,Summer,749.78,167,88,169
20-11-2048,1011,2620,Clothing,South,377,612.85,0.13,Sunny,No,Summer,630.43,46,40,39
21-11-2048,1037,2125,Home,West,484,2783.39,0.25,Rainy,Yes,Summer,2825.15,171,108,137
22-11-2048,1010,2247,Clothing,North,453,639.49,0.14,Rainy,No,Winter,584.8,76,48,85
23-11-2048,1023,2192,Clothing,South,29,563.88,0.23,Rainy,Yes,Winter,609.61,68,29,66
24-11-2048,1007,2886,Electronics,South,438,1543.86,0.21,Cloudy,Yes,Summer,1590.6,164,89,154
25-11-2048,1023,2196,Clothing,East,29,108.85,0.29,Sunny,Yes,Winter,99.12,160,29,134
26-11-2048,1024,2518,Home,West,447,1211.15,0.4,Cloudy,No,Festive,1200.66,225,212,239
27-11-2048,1017,2434,Home,West,470,422.84,0.49,Sunny,Yes,Monsoon,437.61,151,142,138
28-11-2048,1016,2377,Beauty,South,128,2943.67,0.31,Rainy,Yes,Festive,3164.12,63,46,61
29-11-2048,1028,2926,Clothing,South,349,2196.2,0.3,Cloudy,Yes,Festive,2366.96,180,176,170
30-11-2048,1021,2762,Beauty,West,113,2029.08,0.19,Sunny,Yes,Winter,1900.58,155,113,178
01-12-2048,1018,2723,Beauty,West,384,812.4,0.15,Sunny,No,Winter,739.59,71,43,73
02-12-2048,1011,2528,Clothing,North,179,2889.02,0.13,Sunny,Yes,Monsoon,2890.59,59,46,59
03-12-2048,1024,2081,Beauty,South,60,1641.66,0.07,Cloudy,Yes,Summer,1774.98,35,34,36
04-12-2048,1025,2413,Electronics,North,374,1750.6,0.2,Sunny,Yes,Winter,1830.92,86,55,71
05-12-2048,1026,2365,Electronics,West,60,2283.06,0.38,Rainy,Yes,Winter,2234.7,170,60,156
06-12-2048,1038,2588,Electronics,North,174,1850.88,0.04,Cloudy,Yes,Summer,1842.65,45,32,47
07-12-2048,1046,2330,Home,West,437,284.39,0.05,Sunny,No,Winter,294.97,174,154,154
08-12-2048,1015,2401,Electronics,East,492,1470.64,0.46,Rainy,No,Summer,1373.74,169,100,182
09-12-2048,1037,2501,Home,West,180,912.25,0.26,Cloudy,No,Summer,973.94,184,171,186
10-12-2048,1033,2694,Clothing,East,115,2711.13,0.26,Cloudy,Yes,Monsoon,2811.65,219,115,236
11-12-2048,1021,2994,Electronics,East,446,1822.45,0.08,Rainy,Yes,Monsoon,1927.8,161,151,154
12-12-2048,1013,2808,Beauty,West,140,1648.19,0.22,Rainy,No,Summer,1498.5,221,124,243
13-12-2048,1030,2472,Home,East,263,1912.93,0.05,Sunny,No,Winter,1924.28,134,100,158
14-12-2048,1020,2027,Electronics,South,14,562.91,0.13,Sunny,No,Summer,588.46,120,14,136
15-12-2048,1030,2546,Electronics,North,289,2479.37,0.14,Cloudy,No,Festive,2553.62,144,81,157
16-12-2048,1027,2442,Beauty,West,47,2196.78,0.31,Cloudy,No,Winter,2205.49,121,47,101
17-12-2048,1034,2782,Clothing,South,376,2885.38,0.06,Sunny,Yes,Winter,2995.38,27,17,27
18-12-2048,1029,2776,Home,South,385,974.41,0.12,Sunny,No,Festive,926.52,33,29,33
19-12-2048,1002,2052,Beauty,North,215,2010.28,0.06,Sunny,Yes,Monsoon,1821.17,80,41,90
20-12-2048,1011,2812,Electronics,West,128,1926.83,0.41,Cloudy,No,Summer,1932.16,165,104,155
21-12-2048,1027,2914,Home,North,167,422.76,0.3,Sunny,No,Monsoon,393.02,207,167,203
22-12-2048,1034,2475,Clothing,North,157,2598.96,0.2,Sunny,Yes,Winter,2349.51,202,148,223
23-12-2048,1001,2218,Electronics,West,47,2469.51,0.34,Cloudy,Yes,Festive,2271.42,154,47,155
24-12-2048,1009,2727,Clothing,South,104,135.53,0.39,Cloudy,Yes,Festive,124.02,76,65,64
25-12-2048,1022,2455,Beauty,South,440,2265.49,0.02,Sunny,No,Summer,2177,98,76,87
26-12-2048,1023,2970,Beauty,West,49,1752.23,0.24,Rainy,Yes,Winter,1909.07,104,49,96
27-12-2048,1024,2962,Clothing,North,32,2722.51,0.23,Cloudy,No,Monsoon,2954.79,220,32,214
28-12-2048,1003,2021,Home,East,68,1464.43,0.38,Rainy,Yes,Festive,1581.02,121,68,140
29-12-2048,1033,2716,Clothing,South,106,1715.32,0.43,Rainy,No,Summer,1697.04,188,106,166
30-12-2048,1024,2102,Electronics,South,282,566.8,0.02,Cloudy,Yes,Festive,599.57,129,70,127
31-12-2048,1027,2395,Beauty,North,96,2349.53,0.15,Sunny,No,Monsoon,2463.53,208,96,228
01-01-2049,1012,2662,Clothing,North,480,1209.58,0.38,Sunny,Yes,Festive,1262.33,62,47,59
02-01-2049,1039,2956,Beauty,North,371,1947.97,0.09,Rainy,Yes,Summer,1877.83,52,33,52
03-01-2049,1026,2679,Electronics,West,405,636.92,0.42,Rainy,Yes,Winter,618.05,64,51,75
04-01-2049,1037,2461,Electronics,East,445,188.41,0.42,Rainy,Yes,Festive,175.61,189,186,186
05-01-2049,1031,2289,Electronics,North,314,1157.49,0.39,Sunny,Yes,Winter,1141.03,79,44,67
06-01-2049,1038,2984,Electronics,North,253,1756.55,0.01,Sunny,No,Winter,1817.7,24,16,27
07-01-2049,1028,2757,Home,South,304,1379.03,0.45,Cloudy,Yes,Winter,1322.48,82,54,69
08-01-2049,1036,2251,Clothing,North,418,1280.39,0.15,Rainy,No,Monsoon,1348.68,173,165,139
09-01-2049,1019,2695,Electronics,North,244,1893.62,0.35,Sunny,No,Festive,1960.89,229,220,184
10-01-2049,1005,2471,Home,East,21,420.07,0.12,Sunny,No,Winter,455.59,141,21,149
11-01-2049,1047,2599,Home,East,386,2001.74,0.33,Sunny,No,Summer,1875.54,142,107,134
12-01-2049,1007,2220,Electronics,West,314,2729.74,0.2,Cloudy,Yes,Summer,2827.83,147,83,144
13-01-2049,1015,2270,Beauty,East,446,1106.94,0.46,Cloudy,No,Monsoon,1106.51,226,160,270
14-01-2049,1034,2989,Beauty,West,381,2426.38,0.49,Rainy,Yes,Winter,2415.14,106,65,93
15-01-2049,1013,2189,Beauty,East,310,1363.7,0.24,Sunny,Yes,Summer,1489.99,96,57,87
16-01-2049,1024,2427,Beauty,West,47,160.03,0.11,Sunny,Yes,Monsoon,164.44,35,26,28
17-01-2049,1047,2167,Home,North,474,2924.32,0.28,Rainy,Yes,Winter,2683.55,193,147,163
18-01-2049,1043,2961,Home,West,290,1604.29,0.02,Sunny,Yes,Summer,1628.57,187,133,216
19-01-2049,1019,2348,Home,South,202,1936.58,0.06,Sunny,Yes,Summer,1867.01,123,94,129
20-01-2049,1048,2757,Clothing,East,144,2394.27,0.18,Rainy,Yes,Monsoon,2626.41,72,49,76
21-01-2049,1011,2432,Beauty,South,216,1917.95,0.41,Cloudy,Yes,Festive,1835.39,87,84,87
22-01-2049,1034,2574,Home,South,496,2877.49,0.01,Cloudy,Yes,Monsoon,2884.95,105,96,85
23-01-2049,1024,2626,Electronics,East,499,2960.58,0.14,Rainy,Yes,Winter,2733.4,136,94,118
24-01-2049,1021,2758,Clothing,North,182,2560.41,0.25,Rainy,Yes,Winter,2546.4,105,78,87
25-01-2049,1049,2478,Clothing,West,486,123.64,0.13,Cloudy,Yes,Winter,131.69,91,45,96
26-01-2049,1022,2143,Electronics,West,51,319.82,0.07,Cloudy,No,Festive,343.65,129,51,108
27-01-2049,1033,2351,Electronics,South,98,2267.6,0.12,Sunny,Yes,Winter,2460.7,37,28,29
28-01-2049,1039,2412,Beauty,East,195,837.39,0.33,Sunny,Yes,Monsoon,829.06,116,98,106
29-01-2049,1043,2264,Home,West,364,2376.05,0.05,Cloudy,No,Summer,2224.15,73,51,59
30-01-2049,1032,2356,Home,West,62,2169.63,0.01,Cloudy,No,Festive,2373.69,138,62,136
31-01-2049,1018,2876,Home,East,217,2170.57,0.16,Cloudy,Yes,Winter,2340.18,167,129,171
01-02-2049,1016,2467,Electronics,West,422,339.65,0.17,Cloudy,Yes,Winter,350.21,118,93,120
02-02-2049,1005,2527,Home,North,144,1680.54,0.22,Cloudy,No,Winter,1693.31,78,65,83
03-02-2049,1031,2082,Beauty,South,290,2471.53,0.41,Cloudy,No,Summer,2305.97,206,112,205
04-02-2049,1020,2873,Electronics,East,288,690.25,0.01,Cloudy,No,Winter,631.6,25,14,25
05-02-2049,1027,2699,Electronics,South,396,2391.88,0.27,Sunny,No,Winter,2460.31,58,37,59
06-02-2049,1042,2320,Clothing,West,402,2661.13,0.43,Sunny,Yes,Summer,2768.04,129,104,125
07-02-2049,1021,2576,Clothing,West,181,2591.17,0.05,Rainy,No,Summer,2589.47,34,30,36
08-02-2049,1006,2567,Electronics,West,174,493.9,0.41,Sunny,Yes,Summer,476.56,177,133,211
09-02-2049,1023,2689,Clothing,North,246,2886.87,0.18,Rainy,Yes,Festive,2980.11,74,52,76
10-02-2049,1048,2317,Home,North,190,1703.79,0.24,Rainy,No,Summer,1558.69,146,143,149
11-02-2049,1039,2961,Electronics,East,401,591.05,0.45,Sunny,No,Winter,567.59,152,97,171
12-02-2049,1031,2330,Electronics,West,366,1036.37,0.03,Rainy,Yes,Festive,1116.09,56,44,55
13-02-2049,1008,2222,Electronics,North,313,1235.99,0.27,Rainy,Yes,Monsoon,1296.23,159,137,162
14-02-2049,1042,2906,Home,North,205,445.37,0.11,Sunny,Yes,Winter,418.1,71,62,79
15-02-2049,1035,2419,Clothing,West,44,679.88,0.32,Rainy,No,Monsoon,699.57,159,44,181
16-02-2049,1027,2514,Electronics,West,82,1520.69,0.22,Sunny,Yes,Summer,1570.17,163,82,184
17-02-2049,1035,2769,Electronics,North,206,203.17,0.44,Sunny,No,Monsoon,207.43,187,107,154
18-02-2049,1001,2457,Beauty,West,254,1943.16,0.42,Cloudy,Yes,Summer,2047.85,205,140,206
19-02-2049,1038,2938,Beauty,West,162,528.88,0.22,Rainy,No,Festive,477.08,123,67,105
20-02-2049,1034,2112,Home,North,79,2204.52,0.32,Cloudy,No,Festive,2022.15,225,79,221
21-02-2049,1028,2884,Electronics,South,215,1269.53,0.14,Rainy,No,Festive,1257.05,113,92,114
22-02-2049,1036,2451,Electronics,East,303,1342.85,0.4,Sunny,Yes,Monsoon,1294.65,118,86,133
23-02-2049,1022,2494,Beauty,East,46,959.9,0.01,Sunny,No,Monsoon,961.7,87,46,71
24-02-2049,1009,2363,Beauty,North,384,1121.47,0.13,Rainy,Yes,Monsoon,1038.59,98,85,116
25-02-2049,1031,2036,Electronics,North,388,2925.18,0.38,Cloudy,Yes,Winter,3068.43,223,210,229
26-02-2049,1046,2525,Beauty,North,83,2839.76,0.03,Cloudy,Yes,Winter,2664.16,163,83,140
27-02-2049,1025,2163,Home,West,208,885.09,0.05,Rainy,Yes,Festive,856.23,84,54,97
28-02-2049,1002,2245,Electronics,South,127,1514.49,0.08,Cloudy,No,Summer,1432.74,191,127,175
01-03-2049,1005,2783,Clothing,East,349,2439.51,0.14,Cloudy,Yes,Winter,2357.97,82,77,95
02-03-2049,1031,2690,Beauty,North,64,1812.38,0.02,Cloudy,No,Monsoon,1666.44,56,29,59
03-03-2049,1029,2878,Beauty,South,302,300.88,0.26,Sunny,Yes,Summer,314.9,202,122,194
04-03-2049,1040,2969,Clothing,East,362,2031.8,0.15,Rainy,Yes,Winter,1839.42,214,149,237
05-03-2049,1024,2871,Electronics,East,196,301.23,0.16,Sunny,No,Winter,292.11,208,195,229
06-03-2049,1048,2978,Beauty,East,424,155.8,0.43,Rainy,Yes,Monsoon,144.62,96,66,88
07-03-2049,1030,2962,Electronics,North,248,1301.23,0.07,Rainy,No,Winter,1240.88,191,173,176
08-03-2049,1020,2941,Home,East,273,2088.86,0.15,Cloudy,Yes,Monsoon,1899.32,114,64,127
09-03-2049,1013,2553,Beauty,West,465,2106.14,0.38,Sunny,Yes,Summer,2187.17,124,109,139
10-03-2049,1034,2004,Beauty,East,247,1263.56,0.36,Rainy,No,Summer,1234.57,172,153,144
11-03-2049,1025,2764,Electronics,West,252,1934.58,0.07,Cloudy,Yes,Winter,1885.82,44,30,36
12-03-2049,1044,2108,Home,East,154,650.78,0.13,Rainy,Yes,Monsoon,667.25,133,93,143
13-03-2049,1005,2462,Electronics,North,146,2799.54,0.46,Sunny,Yes,Monsoon,2823.27,157,143,153
14-03-2049,1032,2911,Home,West,335,2435.24,0.03,Sunny,No,Winter,2531.22,198,159,183
15-03-2049,1041,2108,Electronics,North,197,1529.84,0.18,Cloudy,Yes,Summer,1432.25,156,128,161
16-03-2049,1004,2980,Home,West,383,463.11,0.13,Rainy,No,Winter,452.03,142,140,114
17-03-2049,1035,2473,Clothing,North,393,637.1,0.19,Rainy,Yes,Winter,635.84,78,54,75
18-03-2049,1023,2554,Home,North,193,1715.28,0.37,Cloudy,No,Festive,1593.1,89,64,72
19-03-2049,1042,2978,Home,East,256,321.91,0.48,Rainy,Yes,Festive,344.61,166,129,147
20-03-2049,1002,2854,Home,North,350,1813.9,0.07,Rainy,No,Winter,1984.98,145,139,163
21-03-2049,1018,2916,Beauty,North,494,2015.93,0.28,Sunny,No,Summer,2154.64,105,67,118
22-03-2049,1010,2382,Electronics,East,152,1928.52,0.19,Cloudy,Yes,Festive,1995.4,180,94,183
23-03-2049,1048,2491,Clothing,East,252,2677.22,0.14,Cloudy,No,Monsoon,2498.16,46,38,45
24-03-2049,1048,2885,Home,North,141,860.64,0,Rainy,Yes,Winter,930.28,100,96,95
25-03-2049,1027,2302,Home,North,415,1209.25,0.33,Rainy,Yes,Festive,1232.06,157,88,166
26-03-2049,1028,2828,Home,East,401,719.13,0,Sunny,Yes,Winter,685.69,184,164,201
27-03-2049,1022,2818,Home,West,121,2157.09,0.04,Sunny,Yes,Monsoon,2240.62,57,34,52
28-03-2049,1037,2450,Beauty,West,186,586.52,0.41,Rainy,No,Winter,566.07,195,170,233
29-03-2049,1033,2967,Electronics,South,268,867.25,0.1,Sunny,No,Festive,802.27,206,173,175
30-03-2049,1009,2944,Beauty,North,243,2917.47,0.22,Sunny,Yes,Winter,2881.34,121,108,108
31-03-2049,1046,2914,Home,West,175,1832.71,0.15,Rainy,No,Winter,1779.38,108,77,127
01-04-2049,1020,2077,Electronics,East,254,1049.44,0.14,Rainy,No,Winter,1143.97,194,192,162
02-04-2049,1043,2321,Clothing,North,232,776.22,0.33,Sunny,No,Festive,702.95,131,86,151
03-04-2049,1027,2307,Electronics,North,31,1984.85,0.15,Sunny,Yes,Monsoon,1816.54,166,31,184
04-04-2049,1048,2372,Beauty,North,126,328.82,0.15,Rainy,Yes,Monsoon,320.55,144,126,153
05-04-2049,1035,2608,Clothing,North,205,276.66,0.28,Rainy,Yes,Monsoon,281.99,165,102,179
06-04-2049,1005,2451,Electronics,South,366,725.92,0.08,Rainy,Yes,Festive,758.25,113,96,97
07-04-2049,1027,2868,Clothing,South,89,306.37,0.35,Sunny,No,Festive,276.22,169,89,146
08-04-2049,1010,2176,Clothing,North,455,2360.4,0.07,Cloudy,Yes,Monsoon,2268.3,134,85,111
09-04-2049,1037,2541,Clothing,South,421,895.88,0.29,Sunny,No,Festive,840.83,53,46,54
10-04-2049,1037,2067,Electronics,East,194,1150.58,0.11,Cloudy,Yes,Summer,1104.39,125,111,137
11-04-2049,1033,2581,Electronics,South,273,220.84,0.31,Rainy,Yes,Summer,202.46,118,93,133
12-04-2049,1048,2667,Home,South,111,768.64,0.48,Rainy,Yes,Summer,756.37,215,111,207
13-04-2049,1023,2394,Electronics,North,193,356.24,0.09,Sunny,No,Summer,324.45,36,25,38
14-04-2049,1035,2052,Beauty,South,214,1244.16,0.27,Cloudy,No,Summer,1135.6,197,149,158
15-04-2049,1049,2238,Electronics,East,304,1532.06,0.08,Sunny,Yes,Winter,1431.16,150,86,147
16-04-2049,1036,2774,Beauty,West,475,1259.94,0.4,Rainy,Yes,Monsoon,1382.08,93,92,104
17-04-2049,1008,2780,Beauty,West,270,483.36,0.11,Rainy,No,Winter,489.33,64,52,58
18-04-2049,1011,2321,Beauty,West,88,683.41,0.07,Sunny,Yes,Winter,646.82,99,88,106
19-04-2049,1013,2323,Electronics,South,312,779.26,0.47,Sunny,Yes,Festive,763.86,206,170,190
20-04-2049,1013,2703,Home,East,273,162.64,0.01,Rainy,No,Festive,151.91,196,133,208
21-04-2049,1046,2008,Home,North,211,2166.64,0.13,Sunny,Yes,Festive,2382.08,156,97,167
22-04-2049,1021,2356,Electronics,East,11,2378.98,0.24,Sunny,No,Festive,2531.17,110,11,110
23-04-2049,1031,2395,Clothing,West,286,667.26,0.24,Rainy,No,Winter,655.8,203,201,199
24-04-2049,1016,2465,Clothing,East,128,2772.3,0.42,Cloudy,Yes,Summer,2734.24,129,67,117
25-04-2049,1003,2872,Clothing,South,398,2591.52,0.46,Rainy,No,Monsoon,2739.8,78,45,67
26-04-2049,1045,2034,Home,East,495,1834.04,0.02,Sunny,No,Monsoon,1697.31,194,101,157
27-04-2049,1024,2259,Beauty,West,330,705.72,0.23,Cloudy,No,Winter,696.78,145,110,164
28-04-2049,1043,2673,Clothing,North,486,846.77,0.44,Cloudy,No,Monsoon,819.73,96,53,103
29-04-2049,1037,2659,Home,West,104,924.83,0.23,Rainy,Yes,Summer,987.93,102,73,95
30-04-2049,1021,2643,Clothing,East,177,165.37,0.02,Rainy,Yes,Monsoon,171.59,171,161,136
01-05-2049,1021,2237,Clothing,South,168,1941.87,0.29,Sunny,No,Winter,2070.37,78,68,87
02-05-2049,1011,2093,Electronics,South,193,350.43,0.34,Cloudy,Yes,Monsoon,357.31,220,154,189
03-05-2049,1042,2282,Beauty,South,438,179.68,0.11,Cloudy,No,Monsoon,193.63,113,73,97
04-05-2049,1047,2731,Electronics,West,115,1291.27,0.12,Rainy,No,Monsoon,1337.12,78,56,68
05-05-2049,1048,2359,Clothing,North,60,118.52,0.34,Rainy,No,Summer,126.41,121,60,142
06-05-2049,1013,2499,Beauty,South,116,233.79,0.05,Sunny,Yes,Festive,254.33,127,66,149
07-05-2049,1032,2837,Clothing,West,238,2985.1,0.11,Sunny,Yes,Winter,3278.34,188,120,193
08-05-2049,1007,2662,Home,East,34,2237.82,0.18,Sunny,Yes,Winter,2133.33,121,34,102
09-05-2049,1011,2468,Beauty,East,351,1212.25,0.34,Rainy,No,Monsoon,1165.03,96,91,93
10-05-2049,1039,2589,Home,South,283,1836.92,0.35,Rainy,Yes,Monsoon,1870.84,141,74,145
11-05-2049,1040,2218,Beauty,West,81,1240.17,0.1,Sunny,Yes,Festive,1124.37,186,81,189
12-05-2049,1002,2927,Home,West,164,1050.15,0.27,Sunny,Yes,Winter,1035.7,182,117,151
13-05-2049,1046,2242,Clothing,West,172,2734.97,0.07,Sunny,No,Summer,2490.84,68,57,60
14-05-2049,1010,2038,Beauty,East,239,1269.59,0.18,Cloudy,Yes,Monsoon,1253.05,67,38,58
15-05-2049,1049,2901,Electronics,North,370,1314.85,0.1,Rainy,Yes,Summer,1386.33,88,84,102
16-05-2049,1023,2689,Electronics,West,325,2090.43,0.41,Sunny,No,Festive,2263.84,236,204,220
17-05-2049,1031,2742,Clothing,North,497,2594.31,0.46,Sunny,No,Summer,2664.73,100,58,90
18-05-2049,1038,2137,Clothing,North,446,270.8,0.13,Rainy,No,Winter,261.99,99,54,94
19-05-2049,1032,2231,Beauty,East,205,1512.19,0.1,Sunny,Yes,Winter,1460.16,188,118,162
20-05-2049,1047,2349,Beauty,South,250,2051.93,0.25,Rainy,No,Summer,2149.12,79,61,86
21-05-2049,1030,2876,Electronics,North,33,1308.86,0.29,Cloudy,Yes,Winter,1364.51,58,33,62
22-05-2049,1000,2184,Home,North,83,2511.17,0.01,Sunny,No,Festive,2477.62,64,58,61
23-05-2049,1012,2189,Beauty,South,366,732.08,0.38,Rainy,No,Summer,790.82,195,181,164
24-05-2049,1021,2648,Home,West,248,369.78,0.16,Cloudy,Yes,Summer,401.25,197,130,214
25-05-2049,1011,2992,Home,North,111,2686.75,0.38,Rainy,No,Summer,2554.55,109,82,99
26-05-2049,1028,2946,Beauty,South,232,1073.19,0.45,Rainy,No,Winter,1175.78,147,118,119
27-05-2049,1010,2656,Electronics,West,415,268.49,0.41,Sunny,No,Summer,267.7,215,182,189
28-05-2049,1023,2405,Clothing,South,429,289.31,0.02,Sunny,No,Winter,299.11,95,82,82
29-05-2049,1013,2735,Clothing,West,270,2758.69,0.49,Rainy,Yes,Festive,3031.36,227,119,189
30-05-2049,1000,2107,Beauty,South,93,917.47,0.34,Rainy,No,Festive,853.27,162,93,139
31-05-2049,1013,2504,Home,North,336,2409.28,0.47,Cloudy,Yes,Winter,2547.34,98,77,110
01-06-2049,1016,2248,Home,North,64,980.63,0.02,Rainy,No,Summer,885.24,194,64,227
02-06-2049,1028,2938,Electronics,South,388,1156.87,0.3,Sunny,Yes,Summer,1194.77,147,89,175
03-06-2049,1021,2965,Clothing,North,290,2767.88,0.31,Cloudy,No,Festive,2855.82,216,188,252
