Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
24-02-2043,,,,,,,,,,,,,,
25-02-2043,,,,,,,,,,,,,,
26-02-2043,,,,,,,,,,,,,,
27-02-2043,,,,,,,,,,,,,,
28-02-2043,,,,,,,,,,,,,,
01-03-2043,,,,,,,,,,,,,,
02-03-2043,,,,,,,,,,,,,,
03-03-2043,,,,,,,,,,,,,,
04-03-2043,,,,,,,,,,,,,,
05-03-2043,,,,,,,,,,,,,,
06-03-2043,,,,,,,,,,,,,,
07-03-2043,,,,,,,,,,,,,,
08-03-2043,,,,,,,,,,,,,,
09-03-2043,,,,,,,,,,,,,,
10-03-2043,,,,,,,,,,,,,,
11-03-2043,,,,,,,,,,,,,,
12-03-2043,,,,,,,,,,,,,,
13-03-2043,,,,,,,,,,,,,,
14-03-2043,,,,,,,,,,,,,,
15-03-2043,,,,,,,,,,,,,,
16-03-2043,,,,,,,,,,,,,,
17-03-2043,,,,,,,,,,,,,,
18-03-2043,,,,,,,,,,,,,,
19-03-2043,,,,,,,,,,,,,,
20-03-2043,,,,,,,,,,,,,,
21-03-2043,,,,,,,,,,,,,,
22-03-2043,,,,,,,,,,,,,,
23-03-2043,,,,,,,,,,,,,,
24-03-2043,,,,,,,,,,,,,,
25-03-2043,,,,,,,,,,,,,,
26-03-2043,,,,,,,,,,,,,,
27-03-2043,,,,,,,,,,,,,,
28-03-2043,,,,,,,,,,,,,,
29-03-2043,,,,,,,,,,,,,,
30-03-2043,,,,,,,,,,,,,,
31-03-2043,,,,,,,,,,,,,,
01-04-2043,,,,,,,,,,,,,,
02-04-2043,,,,,,,,,,,,,,
03-04-2043,,,,,,,,,,,,,,
04-04-2043,,,,,,,,,,,,,,
05-04-2043,,,,,,,,,,,,,,
06-04-2043,,,,,,,,,,,,,,
07-04-2043,,,,,,,,,,,,,,
08-04-2043,,,,,,,,,,,,,,
09-04-2043,,,,,,,,,,,,,,
10-04-2043,,,,,,,,,,,,,,
11-04-2043,,,,,,,,,,,,,,
12-04-2043,,,,,,,,,,,,,,
13-04-2043,,,,,,,,,,,,,,
14-04-2043,,,,,,,,,,,,,,
15-04-2043,,,,,,,,,,,,,,
16-04-2043,,,,,,,,,,,,,,
17-04-2043,,,,,,,,,,,,,,
18-04-2043,,,,,,,,,,,,,,
19-04-2043,,,,,,,,,,,,,,
20-04-2043,,,,,,,,,,,,,,
21-04-2043,,,,,,,,,,,,,,
22-04-2043,,,,,,,,,,,,,,
23-04-2043,,,,,,,,,,,,,,
24-04-2043,,,,,,,,,,,,,,
25-04-2043,,,,,,,,,,,,,,
26-04-2043,,,,,,,,,,,,,,
27-04-2043,,,,,,,,,,,,,,
28-04-2043,,,,,,,,,,,,,,
29-04-2043,,,,,,,,,,,,,,
30-04-2043,,,,,,,,,,,,,,
01-05-2043,,,,,,,,,,,,,,
02-05-2043,,,,,,,,,,,,,,
03-05-2043,,,,,,,,,,,,,,
04-05-2043,,,,,,,,,,,,,,
05-05-2043,,,,,,,,,,,,,,
06-05-2043,,,,,,,,,,,,,,
07-05-2043,,,,,,,,,,,,,,
08-05-2043,,,,,,,,,,,,,,
09-05-2043,,,,,,,,,,,,,,
10-05-2043,,,,,,,,,,,,,,
11-05-2043,,,,,,,,,,,,,,
12-05-2043,,,,,,,,,,,,,,
13-05-2043,,,,,,,,,,,,,,
14-05-2043,,,,,,,,,,,,,,
15-05-2043,,,,,,,,,,,,,,
16-05-2043,,,,,,,,,,,,,,
17-05-2043,,,,,,,,,,,,,,
18-05-2043,,,,,,,,,,,,,,
19-05-2043,,,,,,,,,,,,,,
20-05-2043,,,,,,,,,,,,,,
21-05-2043,,,,,,,,,,,,,,
22-05-2043,,,,,,,,,,,,,,
23-05-2043,,,,,,,,,,,,,,
24-05-2043,,,,,,,,,,,,,,
25-05-2043,,,,,,,,,,,,,,
26-05-2043,,,,,,,,,,,,,,
27-05-2043,,,,,,,,,,,,,,
28-05-2043,,,,,,,,,,,,,,
29-05-2043,,,,,,,,,,,,,,
30-05-2043,,,,,,,,,,,,,,
31-05-2043,,,,,,,,,,,,,,
01-06-2043,,,,,,,,,,,,,,
02-06-2043,,,,,,,,,,,,,,
03-06-2043,,,,,,,,,,,,,,
04-06-2043,,,,,,,,,,,,,,
05-06-2043,,,,,,,,,,,,,,
06-06-2043,,,,,,,,,,,,,,
07-06-2043,,,,,,,,,,,,,,
08-06-2043,,,,,,,,,,,,,,
09-06-2043,,,,,,,,,,,,,,
10-06-2043,,,,,,,,,,,,,,
11-06-2043,,,,,,,,,,,,,,
12-06-2043,,,,,,,,,,,,,,
13-06-2043,,,,,,,,,,,,,,
14-06-2043,,,,,,,,,,,,,,
15-06-2043,,,,,,,,,,,,,,
16-06-2043,,,,,,,,,,,,,,
17-06-2043,,,,,,,,,,,,,,
18-06-2043,,,,,,,,,,,,,,
19-06-2043,,,,,,,,,,,,,,
20-06-2043,,,,,,,,,,,,,,
21-06-2043,,,,,,,,,,,,,,
22-06-2043,,,,,,,,,,,,,,
23-06-2043,,,,,,,,,,,,,,
24-06-2043,,,,,,,,,,,,,,
25-06-2043,,,,,,,,,,,,,,
26-06-2043,,,,,,,,,,,,,,
27-06-2043,,,,,,,,,,,,,,
28-06-2043,,,,,,,,,,,,,,
29-06-2043,,,,,,,,,,,,,,
30-06-2043,,,,,,,,,,,,,,
01-07-2043,,,,,,,,,,,,,,
02-07-2043,,,,,,,,,,,,,,
03-07-2043,,,,,,,,,,,,,,
04-07-2043,,,,,,,,,,,,,,
05-07-2043,,,,,,,,,,,,,,
06-07-2043,,,,,,,,,,,,,,
07-07-2043,,,,,,,,,,,,,,
08-07-2043,,,,,,,,,,,,,,
09-07-2043,,,,,,,,,,,,,,
10-07-2043,,,,,,,,,,,,,,
11-07-2043,,,,,,,,,,,,,,
12-07-2043,,,,,,,,,,,,,,
13-07-2043,,,,,,,,,,,,,,
14-07-2043,,,,,,,,,,,,,,
15-07-2043,,,,,,,,,,,,,,
16-07-2043,,,,,,,,,,,,,,
17-07-2043,,,,,,,,,,,,,,
18-07-2043,,,,,,,,,,,,,,
19-07-2043,,,,,,,,,,,,,,
20-07-2043,,,,,,,,,,,,,,
21-07-2043,,,,,,,,,,,,,,
22-07-2043,,,,,,,,,,,,,,
23-07-2043,,,,,,,,,,,,,,
24-07-2043,,,,,,,,,,,,,,
25-07-2043,,,,,,,,,,,,,,
26-07-2043,,,,,,,,,,,,,,
27-07-2043,,,,,,,,,,,,,,
28-07-2043,,,,,,,,,,,,,,
29-07-2043,,,,,,,,,,,,,,
30-07-2043,,,,,,,,,,,,,,
31-07-2043,,,,,,,,,,,,,,
01-08-2043,,,,,,,,,,,,,,
02-08-2043,,,,,,,,,,,,,,
03-08-2043,,,,,,,,,,,,,,
04-08-2043,,,,,,,,,,,,,,
05-08-2043,,,,,,,,,,,,,,
06-08-2043,,,,,,,,,,,,,,
07-08-2043,,,,,,,,,,,,,,
08-08-2043,,,,,,,,,,,,,,
09-08-2043,,,,,,,,,,,,,,
10-08-2043,,,,,,,,,,,,,,
11-08-2043,,,,,,,,,,,,,,
12-08-2043,,,,,,,,,,,,,,
13-08-2043,,,,,,,,,,,,,,
14-08-2043,,,,,,,,,,,,,,
15-08-2043,,,,,,,,,,,,,,
16-08-2043,,,,,,,,,,,,,,
17-08-2043,,,,,,,,,,,,,,
18-08-2043,,,,,,,,,,,,,,
19-08-2043,,,,,,,,,,,,,,
20-08-2043,,,,,,,,,,,,,,
21-08-2043,,,,,,,,,,,,,,
22-08-2043,,,,,,,,,,,,,,
23-08-2043,,,,,,,,,,,,,,
24-08-2043,,,,,,,,,,,,,,
25-08-2043,,,,,,,,,,,,,,
26-08-2043,,,,,,,,,,,,,,
27-08-2043,,,,,,,,,,,,,,
28-08-2043,,,,,,,,,,,,,,
29-08-2043,,,,,,,,,,,,,,
30-08-2043,,,,,,,,,,,,,,
31-08-2043,,,,,,,,,,,,,,
01-09-2043,,,,,,,,,,,,,,
02-09-2043,,,,,,,,,,,,,,
03-09-2043,,,,,,,,,,,,,,
04-09-2043,,,,,,,,,,,,,,
05-09-2043,,,,,,,,,,,,,,
06-09-2043,,,,,,,,,,,,,,
07-09-2043,,,,,,,,,,,,,,
08-09-2043,,,,,,,,,,,,,,
09-09-2043,,,,,,,,,,,,,,
10-09-2043,,,,,,,,,,,,,,
11-09-2043,,,,,,,,,,,,,,
12-09-2043,,,,,,,,,,,,,,
13-09-2043,,,,,,,,,,,,,,
14-09-2043,,,,,,,,,,,,,,
15-09-2043,,,,,,,,,,,,,,
16-09-2043,,,,,,,,,,,,,,
17-09-2043,,,,,,,,,,,,,,
18-09-2043,,,,,,,,,,,,,,
19-09-2043,,,,,,,,,,,,,,
20-09-2043,,,,,,,,,,,,,,
21-09-2043,,,,,,,,,,,,,,
22-09-2043,,,,,,,,,,,,,,
23-09-2043,,,,,,,,,,,,,,
24-09-2043,,,,,,,,,,,,,,
25-09-2043,,,,,,,,,,,,,,
26-09-2043,,,,,,,,,,,,,,
27-09-2043,,,,,,,,,,,,,,
28-09-2043,,,,,,,,,,,,,,
29-09-2043,,,,,,,,,,,,,,
30-09-2043,,,,,,,,,,,,,,
01-10-2043,,,,,,,,,,,,,,
02-10-2043,,,,,,,,,,,,,,
03-10-2043,,,,,,,,,,,,,,
04-10-2043,,,,,,,,,,,,,,
05-10-2043,,,,,,,,,,,,,,
06-10-2043,,,,,,,,,,,,,,
07-10-2043,,,,,,,,,,,,,,
08-10-2043,,,,,,,,,,,,,,
09-10-2043,,,,,,,,,,,,,,
10-10-2043,,,,,,,,,,,,,,
11-10-2043,,,,,,,,,,,,,,
12-10-2043,,,,,,,,,,,,,,
13-10-2043,,,,,,,,,,,,,,
14-10-2043,,,,,,,,,,,,,,
15-10-2043,,,,,,,,,,,,,,
16-10-2043,,,,,,,,,,,,,,
17-10-2043,,,,,,,,,,,,,,
18-10-2043,,,,,,,,,,,,,,
19-10-2043,,,,,,,,,,,,,,
20-10-2043,,,,,,,,,,,,,,
21-10-2043,,,,,,,,,,,,,,
22-10-2043,,,,,,,,,,,,,,
23-10-2043,,,,,,,,,,,,,,
24-10-2043,,,,,,,,,,,,,,
25-10-2043,,,,,,,,,,,,,,
26-10-2043,,,,,,,,,,,,,,
27-10-2043,,,,,,,,,,,,,,
28-10-2043,,,,,,,,,,,,,,
29-10-2043,,,,,,,,,,,,,,
30-10-2043,,,,,,,,,,,,,,
31-10-2043,,,,,,,,,,,,,,
01-11-2043,,,,,,,,,,,,,,
02-11-2043,,,,,,,,,,,,,,
03-11-2043,,,,,,,,,,,,,,
04-11-2043,,,,,,,,,,,,,,
05-11-2043,,,,,,,,,,,,,,
06-11-2043,,,,,,,,,,,,,,
07-11-2043,,,,,,,,,,,,,,
08-11-2043,,,,,,,,,,,,,,
09-11-2043,,,,,,,,,,,,,,
10-11-2043,,,,,,,,,,,,,,
11-11-2043,,,,,,,,,,,,,,
12-11-2043,,,,,,,,,,,,,,
13-11-2043,,,,,,,,,,,,,,
14-11-2043,,,,,,,,,,,,,,
15-11-2043,,,,,,,,,,,,,,
16-11-2043,,,,,,,,,,,,,,
17-11-2043,,,,,,,,,,,,,,
18-11-2043,,,,,,,,,,,,,,
19-11-2043,,,,,,,,,,,,,,
20-11-2043,,,,,,,,,,,,,,
21-11-2043,,,,,,,,,,,,,,
22-11-2043,,,,,,,,,,,,,,
23-11-2043,,,,,,,,,,,,,,
24-11-2043,,,,,,,,,,,,,,
25-11-2043,,,,,,,,,,,,,,
26-11-2043,,,,,,,,,,,,,,
27-11-2043,,,,,,,,,,,,,,
28-11-2043,,,,,,,,,,,,,,
29-11-2043,,,,,,,,,,,,,,
30-11-2043,,,,,,,,,,,,,,
01-12-2043,,,,,,,,,,,,,,
02-12-2043,,,,,,,,,,,,,,
03-12-2043,,,,,,,,,,,,,,
04-12-2043,,,,,,,,,,,,,,
05-12-2043,,,,,,,,,,,,,,
06-12-2043,,,,,,,,,,,,,,
07-12-2043,,,,,,,,,,,,,,
08-12-2043,,,,,,,,,,,,,,
09-12-2043,,,,,,,,,,,,,,
10-12-2043,,,,,,,,,,,,,,
11-12-2043,,,,,,,,,,,,,,
12-12-2043,,,,,,,,,,,,,,
13-12-2043,,,,,,,,,,,,,,
14-12-2043,,,,,,,,,,,,,,
15-12-2043,,,,,,,,,,,,,,
16-12-2043,,,,,,,,,,,,,,
17-12-2043,,,,,,,,,,,,,,
18-12-2043,,,,,,,,,,,,,,
19-12-2043,,,,,,,,,,,,,,
20-12-2043,,,,,,,,,,,,,,
21-12-2043,,,,,,,,,,,,,,
22-12-2043,,,,,,,,,,,,,,
23-12-2043,,,,,,,,,,,,,,
24-12-2043,,,,,,,,,,,,,,
25-12-2043,,,,,,,,,,,,,,
26-12-2043,,,,,,,,,,,,,,
27-12-2043,,,,,,,,,,,,,,
28-12-2043,,,,,,,,,,,,,,
29-12-2043,,,,,,,,,,,,,,
30-12-2043,,,,,,,,,,,,,,
31-12-2043,,,,,,,,,,,,,,
01-01-2044,,,,,,,,,,,,,,
02-01-2044,,,,,,,,,,,,,,
03-01-2044,,,,,,,,,,,,,,
04-01-2044,,,,,,,,,,,,,,
05-01-2044,,,,,,,,,,,,,,
06-01-2044,,,,,,,,,,,,,,
07-01-2044,,,,,,,,,,,,,,
08-01-2044,,,,,,,,,,,,,,
09-01-2044,,,,,,,,,,,,,,
10-01-2044,,,,,,,,,,,,,,
11-01-2044,,,,,,,,,,,,,,
12-01-2044,,,,,,,,,,,,,,
13-01-2044,,,,,,,,,,,,,,
14-01-2044,,,,,,,,,,,,,,
15-01-2044,,,,,,,,,,,,,,
16-01-2044,,,,,,,,,,,,,,
17-01-2044,,,,,,,,,,,,,,
18-01-2044,,,,,,,,,,,,,,
19-01-2044,,,,,,,,,,,,,,
20-01-2044,,,,,,,,,,,,,,
21-01-2044,,,,,,,,,,,,,,
22-01-2044,,,,,,,,,,,,,,
23-01-2044,,,,,,,,,,,,,,
24-01-2044,,,,,,,,,,,,,,
25-01-2044,,,,,,,,,,,,,,
26-01-2044,,,,,,,,,,,,,,
27-01-2044,,,,,,,,,,,,,,
28-01-2044,,,,,,,,,,,,,,
29-01-2044,,,,,,,,,,,,,,
30-01-2044,,,,,,,,,,,,,,
31-01-2044,,,,,,,,,,,,,,
01-02-2044,,,,,,,,,,,,,,
02-02-2044,,,,,,,,,,,,,,
03-02-2044,,,,,,,,,,,,,,
04-02-2044,,,,,,,,,,,,,,
05-02-2044,,,,,,,,,,,,,,
06-02-2044,,,,,,,,,,,,,,
07-02-2044,,,,,,,,,,,,,,
08-02-2044,,,,,,,,,,,,,,
09-02-2044,,,,,,,,,,,,,,
10-02-2044,,,,,,,,,,,,,,
11-02-2044,,,,,,,,,,,,,,
12-02-2044,,,,,,,,,,,,,,
13-02-2044,,,,,,,,,,,,,,
14-02-2044,,,,,,,,,,,,,,
15-02-2044,,,,,,,,,,,,,,
16-02-2044,,,,,,,,,,,,,,
17-02-2044,,,,,,,,,,,,,,
18-02-2044,,,,,,,,,,,,,,
19-02-2044,,,,,,,,,,,,,,
20-02-2044,,,,,,,,,,,,,,
21-02-2044,,,,,,,,,,,,,,
22-02-2044,,,,,,,,,,,,,,
23-02-2044,,,,,,,,,,,,,,
24-02-2044,,,,,,,,,,,,,,
25-02-2044,,,,,,,,,,,,,,
26-02-2044,,,,,,,,,,,,,,
27-02-2044,,,,,,,,,,,,,,
28-02-2044,,,,,,,,,,,,,,
29-02-2044,,,,,,,,,,,,,,
01-03-2044,,,,,,,,,,,,,,
02-03-2044,,,,,,,,,,,,,,
03-03-2044,,,,,,,,,,,,,,
04-03-2044,,,,,,,,,,,,,,
05-03-2044,,,,,,,,,,,,,,
06-03-2044,,,,,,,,,,,,,,
07-03-2044,,,,,,,,,,,,,,
08-03-2044,,,,,,,,,,,,,,
09-03-2044,,,,,,,,,,,,,,
10-03-2044,,,,,,,,,,,,,,
11-03-2044,,,,,,,,,,,,,,
12-03-2044,,,,,,,,,,,,,,
13-03-2044,,,,,,,,,,,,,,
14-03-2044,,,,,,,,,,,,,,
15-03-2044,,,,,,,,,,,,,,
16-03-2044,,,,,,,,,,,,,,
17-03-2044,,,,,,,,,,,,,,
18-03-2044,,,,,,,,,,,,,,
19-03-2044,,,,,,,,,,,,,,
20-03-2044,,,,,,,,,,,,,,
21-03-2044,,,,,,,,,,,,,,
22-03-2044,,,,,,,,,,,,,,
23-03-2044,,,,,,,,,,,,,,
24-03-2044,,,,,,,,,,,,,,
25-03-2044,,,,,,,,,,,,,,
26-03-2044,,,,,,,,,,,,,,
27-03-2044,,,,,,,,,,,,,,
28-03-2044,,,,,,,,,,,,,,
29-03-2044,,,,,,,,,,,,,,
30-03-2044,,,,,,,,,,,,,,
31-03-2044,,,,,,,,,,,,,,
01-04-2044,,,,,,,,,,,,,,
02-04-2044,,,,,,,,,,,,,,
03-04-2044,,,,,,,,,,,,,,
04-04-2044,,,,,,,,,,,,,,
05-04-2044,,,,,,,,,,,,,,
06-04-2044,,,,,,,,,,,,,,
07-04-2044,,,,,,,,,,,,,,
08-04-2044,,,,,,,,,,,,,,
09-04-2044,,,,,,,,,,,,,,
10-04-2044,,,,,,,,,,,,,,
11-04-2044,,,,,,,,,,,,,,
12-04-2044,,,,,,,,,,,,,,
13-04-2044,,,,,,,,,,,,,,
14-04-2044,,,,,,,,,,,,,,
15-04-2044,,,,,,,,,,,,,,
16-04-2044,,,,,,,,,,,,,,
17-04-2044,,,,,,,,,,,,,,
18-04-2044,,,,,,,,,,,,,,
19-04-2044,,,,,,,,,,,,,,
20-04-2044,,,,,,,,,,,,,,
21-04-2044,,,,,,,,,,,,,,
22-04-2044,,,,,,,,,,,,,,
23-04-2044,,,,,,,,,,,,,,
24-04-2044,,,,,,,,,,,,,,
25-04-2044,,,,,,,,,,,,,,
26-04-2044,,,,,,,,,,,,,,
27-04-2044,,,,,,,,,,,,,,
28-04-2044,,,,,,,,,,,,,,
29-04-2044,,,,,,,,,,,,,,
30-04-2044,,,,,,,,,,,,,,
01-05-2044,,,,,,,,,,,,,,
02-05-2044,,,,,,,,,,,,,,
03-05-2044,,,,,,,,,,,,,,
04-05-2044,,,,,,,,,,,,,,
05-05-2044,,,,,,,,,,,,,,
06-05-2044,,,,,,,,,,,,,,
07-05-2044,,,,,,,,,,,,,,
08-05-2044,,,,,,,,,,,,,,
09-05-2044,,,,,,,,,,,,,,
10-05-2044,,,,,,,,,,,,,,
11-05-2044,,,,,,,,,,,,,,
12-05-2044,,,,,,,,,,,,,,
13-05-2044,,,,,,,,,,,,,,
14-05-2044,,,,,,,,,,,,,,
15-05-2044,,,,,,,,,,,,,,
16-05-2044,,,,,,,,,,,,,,
17-05-2044,,,,,,,,,,,,,,
18-05-2044,,,,,,,,,,,,,,
19-05-2044,,,,,,,,,,,,,,
20-05-2044,,,,,,,,,,,,,,
21-05-2044,,,,,,,,,,,,,,
22-05-2044,,,,,,,,,,,,,,
23-05-2044,,,,,,,,,,,,,,
24-05-2044,,,,,,,,,,,,,,
25-05-2044,,,,,,,,,,,,,,
26-05-2044,,,,,,,,,,,,,,
27-05-2044,,,,,,,,,,,,,,
28-05-2044,,,,,,,,,,,,,,
29-05-2044,,,,,,,,,,,,,,
30-05-2044,,,,,,,,,,,,,,
31-05-2044,,,,,,,,,,,,,,
01-06-2044,,,,,,,,,,,,,,
02-06-2044,,,,,,,,,,,,,,
03-06-2044,,,,,,,,,,,,,,
04-06-2044,,,,,,,,,,,,,,
05-06-2044,,,,,,,,,,,,,,
06-06-2044,,,,,,,,,,,,,,
07-06-2044,,,,,,,,,,,,,,
08-06-2044,,,,,,,,,,,,,,
09-06-2044,,,,,,,,,,,,,,
10-06-2044,,,,,,,,,,,,,,
11-06-2044,,,,,,,,,,,,,,
12-06-2044,,,,,,,,,,,,,,
13-06-2044,,,,,,,,,,,,,,
14-06-2044,,,,,,,,,,,,,,
15-06-2044,,,,,,,,,,,,,,
16-06-2044,,,,,,,,,,,,,,
17-06-2044,,,,,,,,,,,,,,
18-06-2044,,,,,,,,,,,,,,
19-06-2044,,,,,,,,,,,,,,
20-06-2044,,,,,,,,,,,,,,
21-06-2044,,,,,,,,,,,,,,
22-06-2044,,,,,,,,,,,,,,
23-06-2044,,,,,,,,,,,,,,
24-06-2044,,,,,,,,,,,,,,
25-06-2044,,,,,,,,,,,,,,
26-06-2044,,,,,,,,,,,,,,
27-06-2044,,,,,,,,,,,,,,
28-06-2044,,,,,,,,,,,,,,
29-06-2044,,,,,,,,,,,,,,
30-06-2044,,,,,,,,,,,,,,
01-07-2044,,,,,,,,,,,,,,
02-07-2044,,,,,,,,,,,,,,
03-07-2044,,,,,,,,,,,,,,
04-07-2044,,,,,,,,,,,,,,
05-07-2044,,,,,,,,,,,,,,
06-07-2044,,,,,,,,,,,,,,
07-07-2044,,,,,,,,,,,,,,
08-07-2044,,,,,,,,,,,,,,
09-07-2044,,,,,,,,,,,,,,
10-07-2044,,,,,,,,,,,,,,
11-07-2044,,,,,,,,,,,,,,
12-07-2044,,,,,,,,,,,,,,
13-07-2044,,,,,,,,,,,,,,
14-07-2044,,,,,,,,,,,,,,
15-07-2044,,,,,,,,,,,,,,
16-07-2044,,,,,,,,,,,,,,
17-07-2044,,,,,,,,,,,,,,
18-07-2044,,,,,,,,,,,,,,
19-07-2044,,,,,,,,,,,,,,
20-07-2044,,,,,,,,,,,,,,
21-07-2044,,,,,,,,,,,,,,
22-07-2044,,,,,,,,,,,,,,
23-07-2044,,,,,,,,,,,,,,
24-07-2044,,,,,,,,,,,,,,
25-07-2044,,,,,,,,,,,,,,
26-07-2044,,,,,,,,,,,,,,
27-07-2044,,,,,,,,,,,,,,
28-07-2044,,,,,,,,,,,,,,
29-07-2044,,,,,,,,,,,,,,
30-07-2044,,,,,,,,,,,,,,
31-07-2044,,,,,,,,,,,,,,
01-08-2044,,,,,,,,,,,,,,
02-08-2044,,,,,,,,,,,,,,
03-08-2044,,,,,,,,,,,,,,
04-08-2044,,,,,,,,,,,,,,
05-08-2044,,,,,,,,,,,,,,
06-08-2044,,,,,,,,,,,,,,
07-08-2044,,,,,,,,,,,,,,
08-08-2044,,,,,,,,,,,,,,
09-08-2044,,,,,,,,,,,,,,
10-08-2044,,,,,,,,,,,,,,
11-08-2044,,,,,,,,,,,,,,
12-08-2044,,,,,,,,,,,,,,
13-08-2044,,,,,,,,,,,,,,
14-08-2044,,,,,,,,,,,,,,
15-08-2044,,,,,,,,,,,,,,
16-08-2044,,,,,,,,,,,,,,
17-08-2044,,,,,,,,,,,,,,
18-08-2044,,,,,,,,,,,,,,
19-08-2044,,,,,,,,,,,,,,
20-08-2044,,,,,,,,,,,,,,
21-08-2044,,,,,,,,,,,,,,
22-08-2044,,,,,,,,,,,,,,
23-08-2044,,,,,,,,,,,,,,
24-08-2044,,,,,,,,,,,,,,
25-08-2044,,,,,,,,,,,,,,
26-08-2044,,,,,,,,,,,,,,
27-08-2044,,,,,,,,,,,,,,
28-08-2044,,,,,,,,,,,,,,
29-08-2044,,,,,,,,,,,,,,
30-08-2044,,,,,,,,,,,,,,
31-08-2044,,,,,,,,,,,,,,
01-09-2044,,,,,,,,,,,,,,
02-09-2044,,,,,,,,,,,,,,
03-09-2044,,,,,,,,,,,,,,
04-09-2044,,,,,,,,,,,,,,
05-09-2044,,,,,,,,,,,,,,
06-09-2044,,,,,,,,,,,,,,
07-09-2044,,,,,,,,,,,,,,
08-09-2044,,,,,,,,,,,,,,
09-09-2044,,,,,,,,,,,,,,
10-09-2044,,,,,,,,,,,,,,
11-09-2044,,,,,,,,,,,,,,
12-09-2044,,,,,,,,,,,,,,
13-09-2044,,,,,,,,,,,,,,
14-09-2044,,,,,,,,,,,,,,
15-09-2044,,,,,,,,,,,,,,
16-09-2044,,,,,,,,,,,,,,
17-09-2044,,,,,,,,,,,,,,
18-09-2044,,,,,,,,,,,,,,
19-09-2044,,,,,,,,,,,,,,
20-09-2044,,,,,,,,,,,,,,
21-09-2044,,,,,,,,,,,,,,
22-09-2044,,,,,,,,,,,,,,
23-09-2044,,,,,,,,,,,,,,
24-09-2044,,,,,,,,,,,,,,
25-09-2044,,,,,,,,,,,,,,
26-09-2044,,,,,,,,,,,,,,
27-09-2044,,,,,,,,,,,,,,
28-09-2044,,,,,,,,,,,,,,
29-09-2044,,,,,,,,,,,,,,
30-09-2044,,,,,,,,,,,,,,
01-10-2044,,,,,,,,,,,,,,
02-10-2044,,,,,,,,,,,,,,
03-10-2044,,,,,,,,,,,,,,
04-10-2044,,,,,,,,,,,,,,
05-10-2044,,,,,,,,,,,,,,
06-10-2044,,,,,,,,,,,,,,
07-10-2044,,,,,,,,,,,,,,
08-10-2044,,,,,,,,,,,,,,
09-10-2044,,,,,,,,,,,,,,
10-10-2044,,,,,,,,,,,,,,
11-10-2044,,,,,,,,,,,,,,
12-10-2044,,,,,,,,,,,,,,
13-10-2044,,,,,,,,,,,,,,
14-10-2044,,,,,,,,,,,,,,
15-10-2044,,,,,,,,,,,,,,
16-10-2044,,,,,,,,,,,,,,
17-10-2044,,,,,,,,,,,,,,
18-10-2044,,,,,,,,,,,,,,
19-10-2044,,,,,,,,,,,,,,
20-10-2044,,,,,,,,,,,,,,
21-10-2044,,,,,,,,,,,,,,
22-10-2044,,,,,,,,,,,,,,
23-10-2044,,,,,,,,,,,,,,
24-10-2044,,,,,,,,,,,,,,
25-10-2044,,,,,,,,,,,,,,
26-10-2044,,,,,,,,,,,,,,
27-10-2044,,,,,,,,,,,,,,
28-10-2044,,,,,,,,,,,,,,
29-10-2044,,,,,,,,,,,,,,
30-10-2044,,,,,,,,,,,,,,
31-10-2044,,,,,,,,,,,,,,
01-11-2044,,,,,,,,,,,,,,
02-11-2044,,,,,,,,,,,,,,
03-11-2044,,,,,,,,,,,,,,
04-11-2044,,,,,,,,,,,,,,
05-11-2044,,,,,,,,,,,,,,
06-11-2044,,,,,,,,,,,,,,
07-11-2044,,,,,,,,,,,,,,
08-11-2044,,,,,,,,,,,,,,
09-11-2044,,,,,,,,,,,,,,
10-11-2044,,,,,,,,,,,,,,
11-11-2044,,,,,,,,,,,,,,
12-11-2044,,,,,,,,,,,,,,
13-11-2044,,,,,,,,,,,,,,
14-11-2044,,,,,,,,,,,,,,
15-11-2044,,,,,,,,,,,,,,
16-11-2044,,,,,,,,,,,,,,
17-11-2044,,,,,,,,,,,,,,
18-11-2044,,,,,,,,,,,,,,
19-11-2044,,,,,,,,,,,,,,
20-11-2044,,,,,,,,,,,,,,
21-11-2044,,,,,,,,,,,,,,
22-11-2044,,,,,,,,,,,,,,
23-11-2044,,,,,,,,,,,,,,
24-11-2044,,,,,,,,,,,,,,
25-11-2044,,,,,,,,,,,,,,
26-11-2044,,,,,,,,,,,,,,
27-11-2044,,,,,,,,,,,,,,
28-11-2044,,,,,,,,,,,,,,
29-11-2044,,,,,,,,,,,,,,
30-11-2044,,,,,,,,,,,,,,
01-12-2044,,,,,,,,,,,,,,
02-12-2044,,,,,,,,,,,,,,
03-12-2044,,,,,,,,,,,,,,
04-12-2044,,,,,,,,,,,,,,
05-12-2044,,,,,,,,,,,,,,
06-12-2044,,,,,,,,,,,,,,
07-12-2044,,,,,,,,,,,,,,
08-12-2044,,,,,,,,,,,,,,
09-12-2044,,,,,,,,,,,,,,
10-12-2044,,,,,,,,,,,,,,
11-12-2044,,,,,,,,,,,,,,
12-12-2044,,,,,,,,,,,,,,
13-12-2044,,,,,,,,,,,,,,
14-12-2044,,,,,,,,,,,,,,
15-12-2044,,,,,,,,,,,,,,
16-12-2044,,,,,,,,,,,,,,
