bill_id,date,region,category,product_name,size,units_sold,base_price,discount_percent,final_price,revenue,inventory_level,customer_gender,season,return_flag
ZUD-14048,22-04-2025,Bangalore,Accessories,Cap,S,1,2791.48,15,2372.75,2372.75,252,Male,Summer,0
ZUD-14049,27-11-2024,Delhi,Women,Dress,S,20,2019.59,15,1716.66,34333.11,293,Female,Winter,0
ZUD-14050,01-11-2024,Mumbai,Accessories,Cap,M,1,1757.89,0,1757.89,1757.89,282,Male,Monsoon,1
ZUD-14051,23-03-2026,Bangalore,Women,Kurti,S,16,2517.07,0,2517.07,40273.15,174,Male,Winter,0
ZUD-14052,14-06-2024,Mumbai,Accessories,Socks,M,19,1138.25,15,967.51,18382.72,45,Male,Summer,0
ZUD-14053,16-06-2025,Chennai,Accessories,Belt,L,18,2186.74,30,1530.72,27552.94,226,Female,Summer,1
ZUD-14054,08-06-2024,Chennai,Kids,Kids Tshirt,XL,9,2906.43,15,2470.46,22234.18,284,Female,Monsoon,0
ZUD-14055,16-01-2026,Bangalore,Kids,Kids Tshirt,S,13,1706.13,10,1535.52,19961.77,67,Female,Monsoon,0
ZUD-14056,19-04-2026,Delhi,Accessories,Cap,S,28,2416.4,30,1691.48,47361.45,238,Female,Monsoon,1
ZUD-14057,20-07-2025,Mumbai,Kids,Kids Tshirt,,8,1420.38,15,1207.32,9658.58,134,Female,Summer,0
ZUD-14058,11-01-2025,Pune,Accessories,Belt,M,10,2145.4,10,1930.86,19308.62,224,Female,Summer,0
ZUD-14059,14-12-2024,Delhi,Kids,Kids Dress,S,18,1396.55,10,1256.9,22624.16,272,Male,Winter,1
ZUD-14060,16-10-2024,Mumbai,Women,Dress,L,8,316.93,10,285.24,2281.92,32,Male,Summer,0
ZUD-14061,20-02-2025,Mumbai,Women,Top,XL,27,1256.33,10,1130.7,30528.87,132,Female,Monsoon,0
ZUD-14062,17-01-2025,Mumbai,Women,Kurti,S,17,1901.11,10,1711,29087.05,76,Male,Winter,0
ZUD-14063,26-11-2025,Mumbai,Kids,Kids Shorts,,29,2093.36,30,1465.35,42495.25,185,Female,Winter,1
ZUD-14064,17-01-2026,Pune,Accessories,Belt,L,14,1698.01,15,1443.31,20206.35,148,Female,Monsoon,0
ZUD-14065,12-01-2025,Mumbai,Kids,Kids Tshirt,XL,3,1165.86,30,816.1,2448.31,242,Female,Winter,0
ZUD-14066,15-07-2025,Bangalore,Men,Tshirt,XL,27,606.28,15,515.33,13914.03,270,Male,Monsoon,0
ZUD-14067,28-06-2024,Delhi,Kids,Kids Shorts,S,11,1623.54,0,1623.54,17858.9,246,Male,Monsoon,0
ZUD-14068,05-03-2026,Chennai,Men,Jacket,M,5,1832.34,30,1282.64,6413.19,38,Female,Monsoon,0
ZUD-14069,01-05-2025,Delhi,Men,Tshirt,M,8,1157.8,30,810.46,6483.68,286,Male,Winter,0
ZUD-14070,11-01-2025,Delhi,Men,Jacket,S,6,1326.14,15,1127.22,6763.31,147,Male,Winter,0
ZUD-14071,25-02-2026,Chennai,Women,Skirt,S,1,471.62,30,330.13,330.13,81,Male,Monsoon,0
ZUD-14072,09-07-2024,Bangalore,Women,Kurti,XL,11,3207.67,,2726.52,29991.73,180,Female,Monsoon,0
ZUD-14073,21-02-2026,Pune,Women,Skirt,M,2,2315.4,20,1852.32,3704.64,161,Female,Summer,1
ZUD-14074,24-02-2026,Delhi,Kids,Kids Dress,M,26,647.2,20,517.76,13461.75,126,Female,Winter,0
ZUD-14075,20-06-2024,Delhi,Women,Skirt,S,13,3071.9,10,2764.71,35941.27,150,Female,Monsoon,1
ZUD-14076,02-03-2026,Delhi,Accessories,Socks,M,16,1710.2,15,1453.67,23258.72,23,Male,Winter,0
ZUD-14077,29-11-2025,Pune,Kids,Kids Tshirt,L,18,2258.12,0,2258.12,40646.09,184,Female,Winter,1
ZUD-14078,17-08-2025,Bangalore,Women,Skirt,L,20,2686.01,15,2283.11,45662.16,107,Female,Winter,0
ZUD-14079,15-12-2025,Mumbai,Kids,Kids Shorts,S,17,1517.13,15,1289.56,21922.5,257,Female,Winter,0
ZUD-14080,11-04-2025,Chennai,Women,Skirt,L,2,3173.61,20,2538.89,5077.77,74,Female,Winter,0
ZUD-14081,09-05-2025,Chennai,Kids,Kids Dress,XL,14,456.1,0,456.1,6385.36,90,Male,Monsoon,1
ZUD-14082,09-06-2024,Pune,Kids,Kids Tshirt,L,15,2032.8,15,1727.88,25918.26,82,Male,Winter,1
ZUD-14083,27-02-2025,Mumbai,Accessories,Bag,M,26,885.37,20,708.3,18415.68,19,Male,Winter,0
ZUD-14084,21-05-2025,Pune,Men,Jeans,M,22,2504.15,15,2128.53,46827.69,285,Female,Summer,0
ZUD-14085,29-07-2025,Chennai,Men,Jeans,M,15,2233.67,0,2233.67,33505.01,104,Male,Monsoon,0
ZUD-14086,28-12-2024,Pune,Accessories,Cap,S,7,1625.58,20,1300.46,9103.22,236,Female,Summer,0
ZUD-14087,28-09-2025,Mumbai,Women,Kurti,XL,7,1846.04,0,1846.04,12922.25,225,Female,Monsoon,1
ZUD-14088,06-11-2025,Delhi,Men,Jeans,S,6,2438.13,10,2194.32,13165.93,248,Female,Monsoon,0
ZUD-14089,03-04-2025,Chennai,Women,Dress,L,10,623.1,20,498.48,4984.82,104,Female,Monsoon,0
ZUD-14090,25-05-2024,Chennai,Women,Jeans,L,6,2969.46,15,2524.05,15144.27,205,Female,Summer,0
ZUD-14091,02-09-2025,Chennai,Kids,Kids Tshirt,M,11,1622.93,0,1622.93,17852.23,122,Female,Monsoon,1
ZUD-14092,23-03-2026,Chennai,Accessories,Socks,XL,17,2857.09,0,2857.09,48570.46,80,Male,Monsoon,1
ZUD-14093,04-09-2025,Delhi,Kids,Kids Tshirt,L,24,619.27,30,433.49,10403.74,280,Male,Monsoon,0
ZUD-14094,03-09-2024,Bangalore,Accessories,Cap,L,3,705.32,30,493.72,1481.16,58,Female,Winter,0
ZUD-14095,22-04-2025,Mumbai,Men,Joggers,L,29,1245.58,30,871.91,25285.28,120,Male,Winter,0
ZUD-14096,22-10-2024,Bangalore,Accessories,Bag,M,22,2625.46,0,2625.46,57760.21,291,Female,Summer,0
ZUD-14097,16-12-2025,Bangalore,Women,Jeans,L,7,1079.84,30,755.89,5291.23,63,Female,Winter,0
ZUD-14098,29-04-2024,Mumbai,Men,Tshirt,XL,24,1875.63,20,1500.51,36012.18,141,Female,Monsoon,0
ZUD-14099,20-08-2025,Pune,Accessories,Bag,L,18,2173.69,20,1738.95,31301.12,230,Male,Winter,1
ZUD-14100,12-05-2024,Mumbai,Women,Kurti,L,15,2032.43,0,2032.43,30486.48,47,Female,Winter,0
ZUD-14101,06-08-2024,Chennai,Kids,Kids Dress,S,8,2413.31,0,2413.31,19306.52,125,Male,Summer,1
ZUD-14102,08-09-2025,Delhi,Kids,Kids Shorts,L,20,2718.19,10,2446.37,48927.46,191,Female,Monsoon,0
ZUD-14103,09-01-2025,Pune,Kids,Kids Shorts,XL,12,2625.32,0,2625.32,31503.83,37,Male,Winter,0
ZUD-14104,29-07-2025,Chennai,Men,Jeans,XL,21,574.91,,459.93,9658.56,265,Female,Winter,0
ZUD-14105,27-04-2026,Pune,Women,Kurti,XL,22,2424.2,30,1696.94,37332.62,55,Female,Winter,0
ZUD-14106,25-11-2025,Bangalore,Men,Jeans,M,10,559.62,30,391.74,3917.36,251,Female,Summer,0
ZUD-14107,28-02-2026,Mumbai,Men,Jacket,S,26,2411.61,10,2170.45,56431.72,180,Male,Winter,0
ZUD-14108,27-05-2024,Bangalore,Men,Tshirt,S,9,2890.49,15,2456.92,22112.27,263,Female,Summer,0
ZUD-14109,11-12-2024,Chennai,Kids,Kids Dress,M,11,1517.33,10,1365.6,15021.6,144,Male,Winter,1
ZUD-14110,26-07-2024,Mumbai,Accessories,Cap,M,9,2830.82,30,1981.57,17834.16,182,Female,Winter,0
ZUD-14111,17-02-2026,Delhi,Accessories,Belt,XL,10,1472.25,30,1030.57,10305.73,174,Female,Monsoon,0
ZUD-14112,26-11-2024,Delhi,Accessories,Bag,S,10,952.62,10,857.36,8573.57,246,Female,Winter,0
ZUD-14113,08-06-2024,Delhi,Women,Jeans,XL,13,2132.5,0,2132.5,27722.5,270,Female,Summer,1
ZUD-14114,15-03-2025,Delhi,Accessories,Belt,M,25,743.74,30,520.62,13015.45,249,Female,Summer,0
ZUD-14115,26-06-2024,Pune,Men,Joggers,,16,1907.81,10,1717.03,27472.43,190,Male,Winter,1
ZUD-14116,29-11-2024,Delhi,Accessories,Bag,L,27,1744.46,10,1570.02,42390.45,207,Female,Summer,0
ZUD-14117,01-04-2026,Pune,Women,Kurti,XL,25,432.06,20,345.65,8641.15,296,Male,Monsoon,0
ZUD-14118,30-06-2024,Pune,Accessories,Bag,L,2,230.68,15,196.08,392.15,133,Male,Summer,0
ZUD-14119,24-05-2025,Chennai,Kids,Kids Tshirt,L,22,912.51,30,638.76,14052.72,174,Male,Winter,0
ZUD-14120,03-09-2024,Bangalore,Kids,Kids Tshirt,XL,19,308.42,30,215.9,4102.02,228,Female,Winter,0
ZUD-14121,26-12-2024,Mumbai,Men,Shirt,S,23,2109.62,20,1687.7,38817.05,121,Male,Winter,0
ZUD-14122,28-09-2025,Chennai,Women,Jeans,M,18,328.83,30,230.18,4143.21,107,Male,Winter,1
ZUD-14123,04-06-2025,Bangalore,Men,Jeans,L,13,475.94,30,333.16,4331.06,182,Male,Winter,0
ZUD-14124,26-05-2024,Mumbai,Men,Shirt,M,24,2316.53,30,1621.57,38917.76,118,Female,Winter,0
ZUD-14125,17-09-2024,Pune,Women,Kurti,XL,2,3382.46,30,2367.72,4735.45,35,Female,Summer,0
ZUD-14126,24-01-2025,Delhi,Accessories,Cap,S,26,2313.85,0,2313.85,60159.99,43,Female,Monsoon,0
ZUD-14127,10-04-2026,Chennai,Women,Skirt,L,12,2501.7,20,2001.36,24016.31,191,Male,Summer,0
ZUD-14128,26-10-2024,Mumbai,Women,Jeans,S,8,652.03,30,456.42,3651.38,165,Female,Winter,0
ZUD-14129,16-06-2025,Mumbai,Men,Jeans,XL,27,2428.57,15,2064.29,55735.72,250,Female,Monsoon,1
ZUD-14130,31-08-2024,Pune,Women,Dress,XL,8,3596.8,20,2877.44,23019.5,208,Male,Monsoon,1
ZUD-14131,25-06-2024,Chennai,Kids,Kids Dress,XL,1,1643.44,30,1150.41,1150.41,149,Male,Monsoon,1
ZUD-14132,22-08-2025,Pune,Men,Tshirt,L,22,2571.53,15,2185.8,48087.56,11,Male,Summer,0
ZUD-14133,20-10-2024,Pune,Women,Skirt,XL,20,3598.39,0,3598.39,71967.87,245,Male,Summer,0
ZUD-14134,19-10-2024,Delhi,Kids,Kids Tshirt,XL,9,413.89,0,413.89,3725.05,23,Female,Winter,0
ZUD-14135,27-09-2025,Mumbai,Kids,Kids Tshirt,XL,15,1968.36,10,1771.52,26572.86,14,Female,Winter,0
ZUD-14136,07-03-2026,Chennai,Kids,Kids Tshirt,M,16,1145.03,20,916.03,14656.43,288,Female,Winter,0
ZUD-14137,23-11-2025,Mumbai,Women,Jeans,S,24,2833.11,10,2549.8,61195.14,266,Male,Monsoon,0
ZUD-14138,16-07-2025,Delhi,Women,Top,L,24,2801.4,20,2241.12,53786.97,22,Male,Monsoon,1
ZUD-14139,26-09-2024,Delhi,Women,Skirt,S,19,2574.4,20,2059.52,39130.86,128,Male,Monsoon,1
ZUD-14140,24-02-2025,Delhi,Accessories,Belt,M,10,1233.78,20,987.02,9870.24,110,Male,Winter,0
ZUD-14141,04-01-2026,Delhi,Accessories,Cap,M,3,2041.54,10,1837.39,5512.16,293,Male,Winter,1
ZUD-14142,31-08-2025,Chennai,Accessories,Socks,S,27,979.54,,881.59,23802.83,43,Male,Winter,0
ZUD-14143,04-02-2026,Chennai,Women,Top,S,23,2541.31,30,1778.91,40915.04,118,Female,Summer,1
ZUD-14144,07-09-2024,Mumbai,Women,Dress,XL,10,2994.77,0,2994.77,29947.68,268,Female,Summer,1
ZUD-14145,28-02-2026,Mumbai,Women,Kurti,S,25,2627.86,15,2233.68,55842.05,17,Male,Summer,0
ZUD-14146,07-06-2025,Chennai,Men,Jacket,M,25,1664.51,30,1165.16,29128.91,105,Male,Monsoon,0
ZUD-14147,28-04-2025,Bangalore,Women,Dress,XL,2,617.62,30,432.34,864.67,89,Male,Summer,0
ZUD-14148,12-02-2026,Mumbai,Men,Jacket,XL,13,2402.87,20,1922.3,24989.89,216,Male,Summer,0
ZUD-14149,24-02-2026,Mumbai,Women,Kurti,L,24,2060.84,30,1442.59,34622.1,121,Female,Winter,0
ZUD-14150,15-10-2025,Pune,Men,Joggers,XL,26,2137.43,20,1709.94,44458.47,71,Male,Summer,0
ZUD-14151,20-01-2026,Bangalore,Men,Shirt,S,21,485.47,30,339.83,7136.4,45,Male,Summer,1
ZUD-14152,24-06-2025,Chennai,Kids,Kids Shorts,L,11,871.55,15,740.82,8149.03,83,Female,Monsoon,0
ZUD-14153,03-03-2025,Mumbai,Women,Kurti,S,18,2967.44,15,2522.32,45401.82,264,Male,Winter,0
ZUD-14154,16-09-2025,Pune,Kids,Kids Dress,S,1,513.91,10,462.52,462.52,162,Male,Summer,1
ZUD-14155,10-01-2025,Delhi,Women,Kurti,XL,8,2348.06,10,2113.26,16906.05,128,Male,Summer,0
ZUD-14156,09-12-2025,Bangalore,Accessories,Cap,S,24,2688.15,0,2688.15,64515.61,172,Female,Summer,0
ZUD-14157,28-10-2025,Pune,Accessories,Bag,M,19,760.31,30,532.22,10112.19,40,Male,Monsoon,0
ZUD-14158,09-02-2026,Bangalore,Accessories,Socks,XL,12,1928.43,10,1735.59,20827.09,66,Female,Winter,0
ZUD-14159,11-11-2024,Delhi,Kids,Kids Tshirt,S,2,2253.52,30,1577.46,3154.92,37,Male,Winter,0
ZUD-14160,21-05-2025,Pune,Men,Jeans,S,25,314.84,15,267.61,6690.28,97,Female,Winter,0
ZUD-14161,05-05-2025,Bangalore,Kids,Kids Shorts,S,17,255.79,20,204.63,3478.77,22,Female,Summer,0
ZUD-14162,21-03-2025,Delhi,Women,Dress,XL,21,1526.99,0,1526.99,32066.88,117,Male,Winter,0
ZUD-14163,12-10-2024,Chennai,Men,Tshirt,S,9,476.07,10,428.47,3856.21,105,Female,Summer,1
ZUD-14164,05-05-2025,Mumbai,Accessories,Socks,,29,1472.25,20,1177.8,34156.29,256,Male,Summer,1
ZUD-14165,20-11-2024,Chennai,Men,Tshirt,S,4,2541.35,10,2287.21,9148.85,213,Male,Monsoon,0
ZUD-14166,02-08-2025,Chennai,Men,Tshirt,S,19,2161.89,30,1513.32,28753.12,26,Female,Monsoon,1
ZUD-14167,25-07-2024,Delhi,Men,Jeans,XL,23,818.13,,695.41,15994.4,78,Female,Monsoon,1
ZUD-14168,18-04-2025,Chennai,Women,Top,XL,27,1027.16,10,924.44,24959.91,39,Female,Winter,1
ZUD-14169,07-11-2025,Pune,Women,Skirt,M,25,2859.7,30,2001.79,50044.78,21,Female,Monsoon,0
ZUD-14170,17-11-2024,Delhi,Accessories,Cap,M,7,1556.14,15,1322.72,9259.05,102,Female,Summer,1
ZUD-14171,19-11-2024,Delhi,Men,Jeans,XL,9,1837.51,10,1653.76,14883.81,119,Male,Monsoon,1
ZUD-14172,21-12-2024,Delhi,Accessories,Bag,XL,22,896.8,20,717.44,15783.7,45,Female,Monsoon,1
ZUD-14173,15-09-2024,Mumbai,Kids,Kids Shorts,S,28,565.11,15,480.34,13449.59,295,Male,Summer,1
ZUD-14174,27-07-2024,Chennai,Men,Jacket,L,19,677.67,20,542.13,10300.55,175,Female,Summer,0
ZUD-14175,03-05-2024,Chennai,Kids,Kids Tshirt,XL,29,1019.3,30,713.51,20691.89,121,Male,Winter,0
ZUD-14176,30-05-2024,Delhi,Accessories,Cap,M,21,1707.27,0,1707.27,35852.62,69,Female,Winter,0
ZUD-14177,25-08-2025,Bangalore,Men,Jacket,L,11,611.26,0,611.26,6723.81,68,Male,Summer,0
ZUD-14178,26-12-2025,Mumbai,Women,Skirt,XL,18,1878.41,10,1690.57,30430.17,104,Female,Winter,0
ZUD-14179,25-12-2024,Chennai,Women,Skirt,S,8,3477.93,0,3477.93,27823.4,121,Female,Monsoon,0
ZUD-14180,19-06-2024,Bangalore,Men,Jeans,M,24,203.53,15,173,4152.03,298,Female,Monsoon,0
ZUD-14181,14-03-2026,Bangalore,Men,Jeans,M,4,1297.34,0,1297.34,5189.36,255,Male,Monsoon,0
ZUD-14182,17-12-2025,Delhi,Accessories,Socks,XL,20,2956.01,30,2069.21,41384.21,77,Male,Winter,0
ZUD-14183,22-07-2024,Pune,Men,Jacket,S,16,553.64,30,387.55,6200.75,29,Male,Summer,0
ZUD-14184,23-10-2025,Chennai,Accessories,Bag,XL,24,1923.85,30,1346.7,32320.75,260,Male,Summer,0
ZUD-14185,11-05-2024,Mumbai,Men,Jacket,XL,27,2954.31,0,2954.31,79766.45,118,Male,Summer,1
ZUD-14186,09-07-2024,Delhi,Women,Kurti,L,13,3394.14,10,3054.72,39711.39,197,Male,Monsoon,0
ZUD-14187,20-09-2025,Chennai,Accessories,Socks,S,9,2761.16,10,2485.05,22365.44,125,Female,Summer,1
ZUD-14188,26-10-2024,Bangalore,Women,Kurti,XL,9,1559.48,20,1247.58,11228.22,56,Female,Monsoon,0
ZUD-14189,27-04-2024,Pune,Women,Skirt,XL,10,254.34,10,228.91,2289.1,105,Male,Summer,1
ZUD-14190,16-05-2024,Chennai,Men,Jeans,XL,13,767.07,0,767.07,9971.86,20,Female,Summer,0
ZUD-14191,15-11-2024,Delhi,Women,Kurti,S,11,2125.86,30,1488.1,16369.09,293,Male,Monsoon,0
ZUD-14192,19-11-2024,Mumbai,Women,Kurti,M,22,1824.04,20,1459.23,32103.11,40,Female,Winter,0
ZUD-14193,15-05-2024,Delhi,Kids,Kids Tshirt,XL,23,1720.78,10,1548.7,35620.14,55,Male,Monsoon,0
ZUD-14194,15-06-2024,Chennai,Women,Skirt,M,24,1315.15,0,1315.15,31563.52,268,Male,Winter,0
ZUD-14195,16-09-2024,Bangalore,Women,Top,L,8,1893.82,0,1893.82,15150.53,285,Female,Summer,0
ZUD-14196,25-08-2025,Bangalore,Kids,Kids Shorts,L,21,2734.78,15,2324.56,48815.76,98,Female,Winter,0
ZUD-14197,22-12-2025,Pune,Women,Kurti,L,27,3302.52,10,2972.27,80251.33,100,Female,Monsoon,0
ZUD-14198,02-09-2025,Mumbai,Kids,Kids Shorts,S,13,866.36,0,866.36,11262.64,149,Female,Winter,0
ZUD-14199,23-10-2025,Mumbai,Men,Shirt,,21,2758.76,30,1931.13,40553.75,10,Male,Summer,0
ZUD-14200,17-12-2024,Pune,Women,Skirt,XL,18,638.59,0,638.59,11494.63,170,Female,Winter,1
ZUD-14201,26-04-2025,Bangalore,Accessories,Socks,XL,28,1125.88,20,900.7,25219.71,279,Male,Winter,0
ZUD-14202,05-12-2025,Mumbai,Women,Dress,S,17,2891.61,15,2457.87,41783.75,254,Female,Summer,0
ZUD-14203,08-03-2026,Pune,Kids,Kids Shorts,XL,1,1980.52,0,1980.52,1980.52,129,Male,Monsoon,1
ZUD-14204,27-04-2024,Chennai,Men,Joggers,M,27,2043,20,1634.4,44128.85,118,Female,Winter,0
ZUD-14205,26-09-2025,Delhi,Men,Tshirt,,5,2148.39,30,1503.87,7519.37,266,Female,Monsoon,0
ZUD-14206,30-03-2026,Pune,Kids,Kids Tshirt,S,15,626.89,10,564.2,8463.06,115,Female,Winter,1
ZUD-14207,25-12-2024,Chennai,Men,Shirt,XL,23,481.38,15,409.17,9410.91,295,Female,Summer,1
ZUD-14208,26-03-2025,Mumbai,Kids,Kids Dress,L,5,546.8,15,464.78,2323.92,295,Male,Monsoon,1
ZUD-14209,25-10-2024,Mumbai,Accessories,Cap,L,12,584.87,0,584.87,7018.48,140,Male,Monsoon,1
ZUD-14210,02-11-2025,Delhi,Men,Joggers,L,2,1555.61,10,1400.05,2800.09,289,Male,Monsoon,0
ZUD-14211,08-03-2025,Delhi,Men,Jeans,S,27,1663.21,10,1496.89,40415.91,273,Male,Monsoon,1
ZUD-14212,09-10-2025,Chennai,Men,Joggers,XL,19,1973.65,30,1381.56,26249.6,58,Female,Winter,0
ZUD-14213,26-04-2025,Bangalore,Kids,Kids Dress,L,21,2010.11,30,1407.08,29548.61,25,Male,Monsoon,0
ZUD-14214,15-05-2024,Mumbai,Women,Jeans,L,19,1240.01,15,1054.01,20026.14,295,Male,Winter,1
ZUD-14215,07-07-2025,Pune,Men,Jeans,S,8,1362.8,20,1090.24,8721.93,148,Male,Monsoon,0
ZUD-14216,12-02-2026,Pune,Accessories,Socks,M,17,2233.18,10,2009.86,34167.63,250,Male,Monsoon,0
ZUD-14217,06-10-2025,Pune,Men,Shirt,M,2,766.08,30,536.26,1072.52,164,Male,Summer,1
ZUD-14218,27-12-2025,Pune,Women,Jeans,S,10,2471.66,30,1730.16,17301.62,225,Female,Summer,1
ZUD-14219,22-07-2025,Pune,Women,Jeans,L,4,1254.75,20,1003.8,4015.2,91,Female,Winter,1
ZUD-14220,28-07-2025,Chennai,Men,Joggers,S,10,2067.92,20,1654.34,16543.37,60,Male,Monsoon,0
ZUD-14221,16-07-2025,Delhi,Accessories,Bag,M,21,1286.82,30,900.78,18916.29,228,Male,Monsoon,0
ZUD-14222,06-01-2026,Mumbai,Accessories,Bag,XL,3,1500.83,0,1500.83,4502.49,12,Male,Monsoon,0
ZUD-14223,23-11-2024,Delhi,Kids,Kids Shorts,L,25,2264.64,30,1585.25,39631.21,33,Male,Monsoon,0
ZUD-14224,30-03-2026,Pune,Men,Jacket,XL,3,934.99,30,654.49,1963.47,65,Female,Winter,1
ZUD-14225,13-10-2024,Pune,Accessories,Belt,XL,28,2308.86,10,2077.97,58183.22,232,Female,Summer,0
ZUD-14226,03-01-2026,Chennai,Women,Dress,S,16,2840.22,10,2556.2,40899.21,269,Male,Summer,0
ZUD-14227,15-10-2025,Bangalore,Men,Tshirt,XL,14,1567.23,15,1332.14,18649.99,250,Female,Monsoon,0
ZUD-14228,10-07-2025,Mumbai,Kids,Kids Tshirt,L,14,2231.16,10,2008.04,28112.57,245,Female,Summer,0
ZUD-14229,11-08-2025,Chennai,Women,Jeans,L,27,3157.06,0,3157.06,85240.7,86,Male,Winter,0
ZUD-14230,20-06-2025,Bangalore,Men,Joggers,M,19,1791.13,30,1253.79,23822.04,43,Female,Summer,1
ZUD-14231,05-03-2026,Chennai,Women,Skirt,S,3,2389.87,10,2150.88,6452.64,251,Male,Summer,1
ZUD-14232,03-07-2024,Pune,Accessories,Socks,XL,22,1230.75,20,984.6,21661.24,205,Male,Winter,0
ZUD-14233,09-06-2025,Delhi,Accessories,Socks,L,20,1710.75,0,1710.75,34214.92,167,Male,Winter,1
ZUD-14234,06-07-2024,Pune,Accessories,Socks,S,23,2272.8,20,1818.24,41819.48,21,Female,Summer,0
ZUD-14235,14-12-2025,Mumbai,Women,Top,S,7,1316.95,10,1185.25,8296.78,265,Male,Monsoon,0
ZUD-14236,16-10-2024,Bangalore,Accessories,Socks,L,1,2623.45,0,2623.45,2623.45,36,Male,Winter,1
ZUD-14237,18-02-2025,Bangalore,Kids,Kids Shorts,M,14,2211.25,20,1769,24766.03,124,Male,Monsoon,0
ZUD-14238,25-02-2026,Delhi,Accessories,Bag,L,3,1517.96,30,1062.57,3187.71,44,Male,Summer,0
ZUD-14239,15-05-2025,Delhi,Men,Jacket,XL,3,896.85,20,717.48,2152.44,241,Male,Winter,0
ZUD-14240,24-02-2025,Chennai,Women,Top,L,11,3181.43,10,2863.29,31496.15,279,Female,Monsoon,1
ZUD-14241,10-01-2025,Pune,Men,Tshirt,XL,1,1081.98,10,973.79,973.79,156,Female,Monsoon,0
ZUD-14242,12-05-2025,Pune,Accessories,Socks,S,27,2008.27,30,1405.79,37956.38,28,Male,Summer,1
ZUD-14243,18-12-2025,Delhi,Women,Top,XL,21,2381.51,10,2143.36,45010.48,102,Male,Winter,0
ZUD-14244,01-07-2025,Chennai,Women,Top,M,26,1876.32,30,1313.43,34149.09,236,Male,Winter,1
ZUD-14245,11-09-2025,Pune,Accessories,Socks,L,23,538.02,30,376.61,8662.13,13,Female,Monsoon,0
ZUD-14246,12-03-2025,Chennai,Women,Kurti,XL,10,1428.96,15,1214.62,12146.17,64,Male,Summer,1
ZUD-14247,06-09-2025,Bangalore,Kids,Kids Tshirt,S,27,1853.18,30,1297.23,35025.18,103,Male,Winter,0
ZUD-14248,06-01-2025,Chennai,Men,Shirt,XL,22,2231.49,10,2008.34,44183.52,280,Female,Summer,0
ZUD-14249,09-08-2024,Mumbai,Men,Jeans,L,23,1801.63,0,1801.63,41437.53,214,Female,Winter,1
ZUD-14250,03-10-2024,Bangalore,Women,Skirt,S,8,3590.71,15,3052.1,24416.83,150,Female,Monsoon,0
ZUD-14251,14-11-2024,Mumbai,Women,Skirt,S,26,633.27,30,443.29,11525.59,99,Female,Winter,1
ZUD-14252,06-02-2026,Bangalore,Kids,Kids Tshirt,M,16,1390.78,0,1390.78,22252.53,135,Male,Monsoon,0
ZUD-14253,12-10-2025,Pune,Women,Skirt,S,4,306.39,20,245.11,980.45,213,Male,Summer,1
ZUD-14254,05-06-2025,Chennai,Women,Dress,L,5,1837.03,30,1285.92,6429.6,183,Female,Summer,0
ZUD-14255,04-08-2025,Chennai,Women,Dress,XL,5,2972.05,10,2674.85,13374.24,219,Male,Winter,0
ZUD-14256,03-07-2025,Bangalore,Women,Top,M,19,3225.05,10,2902.54,55148.28,199,Male,Monsoon,1
ZUD-14257,05-03-2026,Chennai,Women,Skirt,L,9,3584.75,20,2867.8,25810.2,288,Male,Winter,1
ZUD-14258,13-05-2025,Delhi,Women,Jeans,M,27,1564.55,30,1095.18,29569.93,289,Male,Monsoon,1
ZUD-14259,11-06-2025,Bangalore,Kids,Kids Shorts,,27,2514.69,10,2263.22,61106.91,159,Male,Summer,0
ZUD-14260,23-11-2025,Chennai,Women,Jeans,XL,25,1016.56,10,914.9,22872.57,124,Female,Summer,1
ZUD-14261,18-05-2025,Chennai,Women,Skirt,L,12,2598.54,15,2208.76,26505.09,66,Female,Summer,1
ZUD-14262,17-12-2024,Pune,Kids,Kids Shorts,L,4,2503.5,30,1752.45,7009.8,223,Male,Monsoon,1
ZUD-14263,17-06-2024,Bangalore,Accessories,Cap,L,7,2507.11,30,1754.97,12284.82,259,Male,Summer,0
ZUD-14264,04-04-2026,Pune,Men,Shirt,XL,24,589.37,10,530.43,12730.43,86,Female,Monsoon,1
ZUD-14265,17-10-2024,Delhi,Kids,Kids Shorts,S,7,2576.64,30,1803.65,12625.53,113,Female,Summer,0
ZUD-14266,27-11-2025,Delhi,Kids,Kids Shorts,,5,1376.37,0,1376.37,6881.87,213,Male,Summer,1
ZUD-14267,03-08-2024,Delhi,Kids,Kids Shorts,XL,16,2809.2,20,2247.36,35957.73,44,Male,Monsoon,0
ZUD-14268,17-12-2024,Bangalore,Kids,Kids Shorts,M,5,1187.84,30,831.49,4157.44,112,Female,Monsoon,0
ZUD-14269,17-10-2024,Mumbai,Men,Joggers,M,29,2521.56,10,2269.4,65812.64,165,Male,Summer,0
ZUD-14270,16-07-2024,Mumbai,Men,Tshirt,XL,12,354.59,10,319.13,3829.57,43,Female,Monsoon,1
ZUD-14271,03-09-2025,Chennai,Accessories,Bag,M,22,1789.01,10,1610.11,35422.35,242,Female,Summer,1
ZUD-14272,14-11-2024,Bangalore,Kids,Kids Dress,XL,5,992.02,30,694.41,3472.06,103,Male,Winter,0
ZUD-14273,03-02-2026,Delhi,Accessories,Bag,S,26,907.64,10,816.88,21238.8,218,Male,Monsoon,1
